Date,Country,City,Street,Type,Subtype,Location
6 déc. 2022,FR,Ballainvilliers,Route de Chasse,ACCIDENT,ACCIDENT_MINOR,Point(2.283206 48.669142)
6 déc. 2022,FR,Wissous,Rue Marcellin Berthelot,ACCIDENT,ACCIDENT_MINOR,Point(2.317243 48.739521)
6 déc. 2022,FR,Palaiseau,,ACCIDENT,ACCIDENT_MINOR,Point(2.246654 48.722874)
6 déc. 2022,FR,Saclay,D36,ACCIDENT,ACCIDENT_MINOR,Point(2.171546 48.728547)
5 déc. 2022,FR,Saulx-les-Chartreux,Route de Montlhéry,ACCIDENT,ACCIDENT_MINOR,Point(2.269294 48.678979)
5 déc. 2022,FR,Saclay,D446,ACCIDENT,ACCIDENT_MINOR,Point(2.162705 48.729743)
5 déc. 2022,FR,Saclay,Route d'Orsay,ACCIDENT,ACCIDENT_MINOR,Point(2.164166 48.736687)
3 déc. 2022,FR,Palaiseau,Chemin de la Hunière,ACCIDENT,ACCIDENT_MINOR,Point(2.234307 48.712065)
2 déc. 2022,FR,Ballainvilliers,Allée des Primevères,ACCIDENT,ACCIDENT_MINOR,Point(2.284685 48.674447)
2 déc. 2022,FR,Villejust,,ACCIDENT,ACCIDENT_MINOR,Point(2.22571 48.684564)
2 déc. 2022,FR,La Ville-du-Bois,,ACCIDENT,ACCIDENT_MINOR,Point(2.276851 48.670448)
2 déc. 2022,FR,Palaiseau,Avenue des Alliés,ACCIDENT,ACCIDENT_MINOR,Point(2.248245 48.721505)
2 déc. 2022,FR,Ballainvilliers,Avenue de la Division Leclerc,ACCIDENT,ACCIDENT_MINOR,Point(2.277852 48.664813)
2 déc. 2022,FR,Longjumeau,Rue Maurice,ACCIDENT,ACCIDENT_MINOR,Point(2.286774 48.69415)
2 déc. 2022,FR,Saclay,Route d'Orsay,ACCIDENT,ACCIDENT_MINOR,Point(2.163926 48.735254)
2 déc. 2022,FR,Marcoussis,Rue Alfred Dubois,ACCIDENT,ACCIDENT_MINOR,Point(2.239779 48.639765)
2 déc. 2022,FR,Palaiseau,Chemin de la Hunière,ACCIDENT,ACCIDENT_MINOR,Point(2.237728 48.715377)
2 déc. 2022,FR,Linas,Chemin Royal,ACCIDENT,ACCIDENT_MINOR,Point(2.263155 48.624388)
2 déc. 2022,FR,Villejust,Rue de Saulx,ACCIDENT,ACCIDENT_MINOR,Point(2.240887 48.684971)
1 déc. 2022,FR,Villebon-sur-Yvette,Avenue du Québec,ACCIDENT,ACCIDENT_MINOR,Point(2.217288 48.690899)
30 nov. 2022,FR,Nozay,Chemin de la Croix Boisée,ACCIDENT,ACCIDENT_MINOR,Point(2.252542 48.65258)
30 nov. 2022,FR,Palaiseau,Avenue de Stalingrad,ACCIDENT,ACCIDENT_MINOR,Point(2.252411 48.716955)
30 nov. 2022,FR,Palaiseau,Avenue de Stalingrad,ACCIDENT,ACCIDENT_MINOR,Point(2.252315 48.716993)
29 nov. 2022,FR,Verrières-le-Buisson,Avenue Georges Pompidou,ACCIDENT,ACCIDENT_MINOR,Point(2.278066 48.750152)
28 nov. 2022,FR,Palaiseau,Rue Victor Hugo,ACCIDENT,ACCIDENT_MINOR,Point(2.247828 48.711725)
28 nov. 2022,FR,Verrières-le-Buisson,Avenue Georges Pompidou,ACCIDENT,ACCIDENT_MINOR,Point(2.282897 48.745346)
28 nov. 2022,FR,Longjumeau,Rue du Président François Mitterrand,ACCIDENT,ACCIDENT_MINOR,Point(2.294852 48.696427)
28 nov. 2022,FR,La Ville-du-Bois,,ACCIDENT,ACCIDENT_MINOR,Point(2.277172 48.670143)
28 nov. 2022,FR,Ballainvilliers,Avenue de la Division Leclerc,ACCIDENT,ACCIDENT_MINOR,Point(2.278318 48.666021)
27 nov. 2022,FR,Palaiseau,Avenue des Alliés,ACCIDENT,ACCIDENT_MINOR,Point(2.24908 48.719582)
27 nov. 2022,FR,Palaiseau,Avenue des Alliés,ACCIDENT,ACCIDENT_MINOR,Point(2.248962 48.719843)
26 nov. 2022,FR,La Ville-du-Bois,Avenue de la Division Leclerc,ACCIDENT,ACCIDENT_MINOR,Point(2.277526 48.664268)
25 nov. 2022,FR,Marcoussis,Rue de la Sallemouille,ACCIDENT,ACCIDENT_MINOR,Point(2.348397 48.753806)
25 nov. 2022,FR,Palaiseau,Rue Charles Péguy,ACCIDENT,ACCIDENT_MINOR,Point(2.223538 48.703452)
25 nov. 2022,FR,Les Ulis,,ACCIDENT,ACCIDENT_MINOR,Point(2.194416 48.675735)
24 nov. 2022,FR,Palaiseau,Rue Denfert-Rochereau,ACCIDENT,ACCIDENT_MINOR,Point(2.241156 48.714792)
24 nov. 2022,FR,Orsay,Rue Aristide Briand,ACCIDENT,ACCIDENT_MINOR,Point(2.195144 48.706843)
24 nov. 2022,FR,Orsay,,ACCIDENT,ACCIDENT_MINOR,Point(2.193993 48.700507)
